Q8N945	A8Y5H7	22.900	174	189	715
Q8N945	Q9Y255	21.900	178	189	219
Q3US16	Q5BK74	39.800	173	359	348
Q70EK9	Q9H0E7	28.400	443	711	712
Q70EK9	NP_001100539	26.700	348	711	1005
Q70EK9	Q8R5H1	34.500	162	711	981
Q70EK9	Q2KJ09	28.500	221	711	826
Q70EK9	Q70CQ3	25.300	465	711	517
Q70EK9	O94782	26.900	197	711	785
Q70EK9	F7F1N8	22.300	492	711	568
Q70EK9	Q9P2H5	28.300	173	711	1018
Q70EK9	Q14694	24.000	429	711	798
Q70EK9	Q8C0R0	26.300	254	711	979
Q70EK9	Q92995	20.500	336	711	863
Q9UK39	Q6L8Q7	27.700	335	431	609
Q9UK39	Q9UNK9	28.100	217	431	670
P30260-2	Q8R349	24.600	292	830	620
P30260-2	P50542-4	27.700	137	830	654
P30260-2	Q6P3X3	20.400	283	830	843
P30260-2	O35814	22.200	202	830	543
P30260-2	Q8NEE8	19.300	362	830	873
Q53FA7	Q8N4Q0	28.900	321	332	377
Q8NA82	Q9H992	60.300	131	808	704
Q8NA82	O60337	44.200	61	808	910
Q8NA82	Q9P2E8	38.500	57	808	410
Q9NWL6	P08243	26.000	161	643	561
P10243	Q8CE22	31.100	122	752	761
Q96L92	Q86UT5	40.600	91	541	571
Q96L92	Q9H6Y5	33.300	90	541	334
A7XYQ1	Q9Y5P3	33.100	296	873	530
Q5GH70	Q5GH76	23.100	424	373	650
Q99K28-2	Q62848	42.100	121	534	415
Q99K28-2	Q8IYB5	47.500	82	534	467
Q99K28-2	Q96P50	48.700	78	534	834
Q99K28-2	Q8VHH5	45.900	74	534	910
Q99K28-2	O43150	45.600	57	534	1006
Q99K28-2	Q8R2V5	40.700	81	534	381
Q99K28-2	P52594	38.900	59	534	562
Q99MB7	Q3UF64	40.800	49	230	445
Q99MB7	Q91YL2	40.000	50	230	313
Q99MB7	Q9H0F5	44.600	47	230	515
Q99MB7	Q6ZNA4	41.600	48	230	994
Q99MB7	Q9ULT6	41.800	43	230	936
Q99MB7	XP_341645	29.400	78	230	758
Q99MB7	Q8BFW4	44.800	49	230	522
Q99MB7	Q86XT4	32.200	62	230	487
Q99MB7	Q9Y252	38.700	49	230	685
Q99MB7	Q14527	42.200	45	230	1009
Q99MB7	Q96MT1-2	26.500	98	230	691
Q8NCN4	Q8IYW5	34.000	188	708	571
XP_573199	Q9BY84	30.600	163	271	665
XP_573199	Q9H1R2	32.600	150	271	295
XP_573199	Q8TE77	29.600	165	271	659
XP_573199	Q8WYL5-2	29.700	141	271	692
O95639	D3ZKY5	34.400	145	269	952
O95639	Q9JJ48	34.800	86	269	305
O95639	Q8BL48	28.300	141	269	810
O95639	Q6U6G5	25.800	116	269	426
O95639	Q9NR56	30.100	73	269	388
O95639	Q8BZ20	34.300	67	269	711
E9Q1K0	Q9Y5W8	23.800	943	986	968
Q9Z1T5	O75081	42.600	89	566	653
Q9Z1T5	P23497-4	38.400	91	566	885
Q9Z1T5	Q3KRF1	40.800	71	566	478
Q9Z1T5	Q9Y692	27.100	103	566	573
P54728	Q63429	35.200	68	416	810
P54728	Q92995	37.700	53	416	863
Q9HCN4	Q9UHW5	27.800	233	374	284
Q9D2Y4	O43283	29.000	262	472	966
Q9D2Y4	Q8VDG6	23.800	285	472	1002
Q9D2Y4	Q13546	24.200	247	472	671
Q9D2Y4	Q63572	28.300	261	472	628
Q9D2Y4	Q9ESL4	23.500	212	472	802
Q9D2Y4	P34908	25.000	264	472	807
Q9D2Y4	Q12866	25.300	264	472	999
Q9D2Y4	Q59H18	24.300	246	472	835
Q9D2Y4	P70600	26.800	279	472	1009
Q9D2Y4	O15146	25.000	279	472	869
Q9D2Y4	Q8CE90	27.400	211	472	535
Q9D2Y4	P12965	25.700	268	472	359
Q9D2Y4	Q9Z138	21.900	269	472	944
Q9D2Y4	O55222	21.800	256	472	452
Q9D2Y4	Q8K1R7	23.000	213	472	984
Q9D2Y4	Q08345	22.700	264	472	913
Q9D2Y4	Q7RTN6	28.000	200	472	431
Q9D2Y4	A1L1J7	29.700	205	472	337
Q9D2Y4	Q00342	26.100	180	472	1000
