Q9NIP6	Q9NIP6	100.000	151	151	151
Q9VS36	Q9VS36	100.000	331	331	331
Q9VZD8	Q9VZD8	100.000	324	324	324
Q9VZD8	P53072	26.300	296	324	289
Q9VZD8	P87151	29.800	181	324	287
F4K1B4	F4K1B4	100.000	335	335	335
O96622	O96622	100.000	369	369	369
Q5HI89	Q5HI89	100.000	250	250	250
Q6NXP0	Q6NXP0	100.000	572	572	572
Q8BSN3	Q8BSN3	100.000	593	593	593
Q8BSN3	Q5T5S1	25.600	534	593	534
Q8N0T1	Q8N0T1	100.000	100	100	100
Q8N813	Q8N813	100.000	242	242	242
Q5XUX0	Q5XUX0	100.000	539	539	539
Q8BGS0	Q8BGS0	100.000	296	296	296
Q8I5G1	Q8I5G1	100.000	781	781	781
Q8QZY3	Q8QZY3	100.000	150	150	150
Q8TES7	Q8TES7	100.000	1133	1133	1133
P53552	P53552	100.000	1597	1597	1597
P53552	B1AZI6	23.100	1133	1597	1594
Q3E829	Q3E829	100.000	80	80	80
Q3UDR8	Q3UDR8	100.000	347	347	347
Q5WRN1	Q5WRN1	100.000	301	301	301
Q5WRN1	P40240	23.600	148	301	226
Q8CFL8	Q8CFL8	100.000	695	695	695
Q8CFL8	Q9BR11	27.200	511	695	485
O74472	O74472	100.000	336	336	336
O74472	Q08157	23.900	167	336	551
O74472	Q04734	24.600	154	336	239
P06777	P06777	100.000	1100	1100	1100
P06777	Q92889	29.700	1023	1100	916
P35475	P35475	100.000	653	653	653
P47224	P47224	100.000	123	123	123
P53736	P53736	100.000	256	256	256
G5E8F4	G5E8F4	100.000	590	590	590
G5E8F4	Q9LNJ9	22.700	549	590	1055
O80436	O80436	100.000	521	521	521
O80436	Q93Z20	26.400	514	521	590
O80436	O09014	22.000	440	521	572
O80436	A6NIM6	21.000	508	521	579
P38060	P38060	100.000	325	325	325
P52503	P52503	100.000	116	116	116
P82628	P82628	100.000	90	90	90
P82628	P51970	26.100	88	90	172
P04554	P04554	100.000	102	102	102
P06999	P06999	100.000	309	309	309
P06999	P0A9J6	31.200	131	309	309
P09169	P09169	100.000	317	317	317
P0C1S9	P0C1S9	100.000	668	668	668
P0C1S9	P47145	24.700	210	668	328
P36532	P36532	100.000	105	105	105
Q9D0I4	Q9D0I4	100.000	301	301	301
Q9DCV4	Q9DCV4	100.000	305	305	305
Q9N3E2	Q9N3E2	100.000	427	427	427
Q9T0I8	Q9T0I8	100.000	267	267	267
Q9UTA5	Q9UTA5	100.000	237	237	237
Q07508	Q07508	100.000	261	261	261
Q12342	Q12342	100.000	491	491	491
Q3E795	Q3E795	100.000	98	98	98
Q41932	Q41932	100.000	230	230	230
Q41932	Q9XI73	27.600	112	230	190
Q53HI1	Q53HI1	100.000	259	259	259
Q53S58	Q53S58	100.000	311	311	311
Q6AYM0	Q6AYM0	100.000	588	588	588
Q8K2C9	Q8K2C9	100.000	362	362	362
Q8R015	Q8R015	100.000	185	185	185
Q922P8	Q922P8	100.000	1018	1018	1018
Q922P8	Q9BL47	23.000	343	1018	927
Q8WWR8	Q8WWR8	100.000	484	484	484
Q97ZY7	Q97ZY7	100.000	75	75	75
Q9BXU0	Q9BXU0	100.000	123	123	123
Q9CEX2	Q9CEX2	100.000	423	423	423
Q9CEX2	Q4J9C4	20.900	177	423	549
Q9H6R4	Q9H6R4	100.000	1146	1146	1146
Q9H6R4	O94676	25.000	1123	1146	1097
Q9H6R4	P53254	25.500	960	1146	1237
M9NE38	M9NE38	100.000	1912	1912	1912
Q0P6D2	Q0P6D2	100.000	419	419	419
