P51878	Q14790-9	24.200	326	434	538
Q96IW7	P70280	25.200	115	307	220
Q4V8K4	Q9BQT8	25.500	341	359	299
Q4V8K4	O75746	27.800	248	359	678
Q4V8K4	Q3V132	25.500	258	359	320
Q4V8K4	Q9BSK2	23.500	344	359	321
Q4V8K4	Q9BXI2	23.400	260	359	301
A2RUW1	Q8R3V6	54.200	35	274	388
Q8TEA7	O88664	28.800	236	893	1001
Q8TEA7	P57058	24.600	320	893	714
Q8TEA7	Q8NG66	26.000	246	893	645
Q8TEA7	Q13164	24.500	261	893	816
Q8TEA7	Q9UPZ9	25.600	261	893	632
Q8TEA7	Q9JI10	24.800	254	893	497
Q8TEA7	Q86UE8	31.400	175	893	772
Q8TEA7	Q6P3R8	22.400	258	893	708
Q8TEA7	Q7TPS0	32.500	120	893	764
Q8TEA7	Q8C015	29.500	142	893	719
Q8TEA7	Q8K1R7	25.200	234	893	984
Q8TEA7	Q92918	26.600	240	893	833
Q8TEA7	O94804	28.300	159	893	968
Q8TEA7	O43283	23.200	168	893	966
Q8TEA7	O15146	28.000	182	893	869
Q8TEA7	O15197	28.900	176	893	1021
Q8TEA7	O55173	25.500	192	893	559
Q8TEA7	P08923	20.700	236	893	888
Q8TEA7	Q923A8	25.500	239	893	606
Q8TEA7	Q96GX5	48.900	47	893	879
Q8TEA7	NP_001100256	25.800	182	893	729
Q8TEA7	Q92738	20.500	267	893	828
Q8TEA7	Q8C050	30.500	108	893	863
Q8TEA7	P09760	20.600	242	893	823
Q8TEA7	Q91820	27.700	108	893	407
Q8TEA7	Q8TAS1	32.600	138	893	419
Q8TEA7	Q9BQI3	26.700	161	893	630
Q8TEA7	Q8NE28	25.600	144	893	680
Q8TEA7	Q61136	27.000	159	893	1007
Q8TEA7	Q03351	19.600	285	893	864
B2RUJ5	Q9UBP9	29.600	182	842	304
Q96LI9	Q9D4W2	36.200	80	332	315
Q9BS26	P13667	29.700	225	406	645
Q9BS26	Q14554	35.000	80	406	519
P34913	Q8NFV4	23.200	306	555	315
P08195	Q07837	24.100	605	630	685
P08195	Q9Y2Z0	69.600	33	630	365
Q96FC9	O08811	24.300	632	970	760
Q5U431	P24530	23.900	326	456	442
Q5U431	Q13585	22.900	349	456	617
Q5U431	P32245	19.700	324	456	332
Q3SXM5	Q9Y394	25.300	264	330	339
Q3SXM5	Q06136	26.200	187	330	332
Q969K4	Q8CE33	28.600	150	478	709
Q969K4	Q96Q07	28.700	153	478	612
Q969K4	Q8N239	26.700	142	478	644
Q969K4	Q9BYV9	35.100	91	478	841
Q969K4	Q9BR61	29.300	75	478	282
Q969K4	Q62422	30.300	102	478	215
Q9Y5X5	Q13585	26.200	293	522	617
Q9Y5X5	Q9QXZ9	28.300	303	522	521
Q9Y5X5	P24530	25.900	305	522	442
Q9Y5X5	Q9NSD7	25.200	337	522	469
Q9Y5X5	P70174	31.100	90	522	488
Q9Y5X5	P30558	25.900	154	522	430
Q9Y5X5	Q3UJF0	27.200	125	522	327
Q9ERQ3	Q9NQB0	37.700	61	566	619
P36954	Q9Y2Y1	28.300	120	125	108
Q5SXI5	Q9GZW5	65.200	95	585	306
Q5SXI5	J3QN14	34.700	187	585	987
Q5SXI5	O43296	32.400	191	585	627
Q5SXI5	NP_001101798	31.200	176	585	652
Q5SXI5	Q96JS3	37.600	226	585	809
Q5SXI5	P10074	30.600	173	585	688
Q5SXI5	Q5DTG8	30.400	184	585	543
Q5SXI5	Q9NQX1	27.900	168	585	630
Q5SXI5	Q9BYN7	31.000	177	585	854
Q5SXI5	Q9UFB7	32.500	83	585	747
Q5SXI5	Q9NTW7-5	27.500	160	585	681
Q5SXI5	A1YPR0	30.000	143	585	619
Q5SXI5	Q9BWW7	30.400	138	585	348
Q5SXI5	Q14119	33.600	95	585	521
Q5SXI5	Q9Y2X9	26.100	149	585	895
Q5SXI5	P25490	36.400	85	585	414
Q5SXI5	Q9H4Q3	36.200	80	585	707
Q5SXI5	O15060	37.600	69	585	712
Q5SXI5	D3ZM61	30.600	88	585	615
Q5SXI5	O15062	36.700	49	585	677
Q5SXI5	Q9Y467	35.000	57	585	1007
Q5SXI5	Q7Z4V0	36.300	55	585	828
Q5SXI5	Q86T24	29.400	85	585	672
Q5SXI5	Q9H5J0	36.000	50	585	574
Q9ET39	Q07763	21.500	181	351	397
P56975	O14511	34.200	114	720	850
Q8TAF3	Q96DI7	26.400	257	677	357
Q8TAF3	Q8N0X2	27.800	205	677	631
Q8TAF3	P54319	28.400	190	677	795
Q8TAF3	Q6Q0C0	25.200	273	677	670
Q8TAF3	O60907	24.000	233	677	577
Q8TAF3	Q8N1V2	23.400	213	677	620
Q8TAF3	XP_001074000	22.000	222	677	988
Q8TAF3	Q99LC2	25.700	167	677	431
Q8TAF3	O60508	23.500	268	677	579
Q8TAF3	Q8IV35	20.100	233	677	697
Q8TAF3	Q9BV38	25.100	223	677	432
Q8TAF3	Q8BFQ4	25.300	162	677	313
Q8TAF3	Q14137	40.300	52	677	746
Q8TAF3	Q99LL5	24.600	211	677	501
Q8TAF3	P55735	23.400	149	677	322
Q8TAF3	Q3UMY5	19.800	382	677	988
Q8NC44	Q9H6L5	28.900	484	543	497
D3ZD62	Q9Y663	30.500	262	883	406
Q9H2G4	P0DME0	36.800	190	693	302
Q15459	Q8CGZ0	48.000	52	793	936
Q15459	Q8IWZ8	45.000	60	793	645
P11983	P40227	27.900	529	556	531
P03891	P03921	23.800	319	347	607
Q9Y255	Q8N945	20.500	170	219	189
Q8CFV2	Q96BN6	29.800	509	787	582
Q13568	P23906	43.600	110	498	349
Q9Y6M7-3	Q8NBS3	26.900	672	1018	875
P48436	P35712	48.100	81	509	828
P48436	Q08945	34.100	82	509	709
P48436	Q9NQB0	31.500	73	509	619
Q9BXJ4	Q9BXS0	47.800	69	246	654
Q9Y4X5	Q8TC41	28.200	205	557	542
Q9Y4X5	Q9NWF9	24.200	260	557	866
Q9Y4X5	Q9BYM8	24.100	232	557	510
Q8N807	P13667	25.300	477	584	645
Q8N807	Q14554	29.400	112	584	519
Q9NYY3	Q91820	28.800	274	685	407
Q9NYY3	Q6P3R8	33.400	263	685	708
Q9NYY3	O55173	30.600	258	685	559
Q9NYY3	P51957	33.900	256	685	841
Q9NYY3	Q7TPS0	29.600	256	685	764
Q9NYY3	Q9C098	29.600	270	685	648
Q9NYY3	Q8NG66	31.300	268	685	645
Q9NYY3	P57058	29.000	258	685	714
Q9NYY3	Q9JI10	29.600	253	685	497
Q9NYY3	Q8K1R7	32.400	253	685	984
Q9NYY3	Q32MK0	31.400	264	685	819
Q9NYY3	O94804	28.600	258	685	968
Q9NYY3	O88664	25.400	275	685	1001
Q9NYY3	Q8C050	28.000	267	685	863
Q9NYY3	Q92918	26.700	277	685	833
Q9NYY3	Q8C015	23.900	267	685	719
Q9NYY3	Q16659	31.300	236	685	721
Q9NYY3	Q9BUB5	24.800	334	685	465
Q9NYY3	Q13164	31.000	177	685	816
Q9NYY3	O43283	25.700	210	685	966
Q9NYY3	Q8BLF2	25.200	293	685	595
Q9NYY3	Q9UPZ9	24.500	240	685	632
Q9NYY3	P21127	33.000	130	685	795
Q9NYY3	O88351	28.700	209	685	757
Q9NYY3	O15146	29.000	148	685	869
Q9NYY3	Q03351	21.600	319	685	864
Q9NYY3	Q96GX5	24.100	182	685	879
Q9NYY3	Q61136	24.400	245	685	1007
Q9NYY3	Q8NE28	26.300	190	685	680
Q9NYY3	Q12866	27.000	144	685	999
Q9NYY3	Q63470	26.400	242	685	763
Q9NYY3	O15197	22.700	145	685	1021
Q9NYY3	O00311	33.700	80	685	574
Q9NYY3	Q86Y07	28.400	109	685	508
Q5SW45	Q9R1S0	28.800	184	561	204
Q13546	P09760	29.600	270	671	823
Q13546	Q9ESL4	27.400	277	671	802
Q13546	Q923A8	27.800	287	671	606
Q13546	O43283	30.000	260	671	966
Q13546	P70600	27.700	288	671	1009
Q13546	Q03351	27.300	351	671	864
Q13546	O15146	27.300	292	671	869
Q13546	Q7TPS0	25.900	277	671	764
Q13546	O54967-2	29.900	237	671	1008
Q13546	Q6P3R8	25.800	271	671	708
