O60542	P39905	39.800	103	156	211
P26842	O00300	32.000	75	260	401
Q8IZ08	Q9QXZ9	29.900	311	494	521
Q8IZ08	P51489	24.200	305	494	348
Q8IZ08	P29371	23.100	277	494	465
Q8IZ08	P25100	24.500	318	494	572
Q8IZ08	P41595	27.700	144	494	481
Q8IZ08	Q6XKD3	25.600	323	494	403
Q8IZ08	P58406	30.800	146	494	445
Q8IZ08	P41984	24.300	197	494	590
Q8IZ08	P51678	25.500	301	494	359
Q8IZ08	P70174	25.500	200	494	488
Q53EL9	Q6P1D5	45.700	926	994	963
Q53EL9	Q2VPA4	25.500	368	994	569
Q53EL9	P16109	24.700	550	994	830
Q53EL9	Q9Y6L7	22.900	480	994	1015
Q53EL9	P08174-7	31.600	202	994	551
Q53EL9	P04003	29.400	170	994	597
Q53EL9	Q9Y561	22.100	424	994	859
Q53EL9	Q5VX71	30.200	152	994	490
Q53EL9	O08628	23.300	347	994	468
Q53EL9	P00751	30.300	122	994	764
Q53EL9	Q9NQ36	26.600	135	994	999
Q53EL9	Q9Z0U4	30.400	105	994	991
O14512	O14544	48.200	201	581	535
O14512	O54928	31.300	153	581	536
O14512	O00459	31.500	200	581	728
O88713	A4D1S0	30.500	121	188	409
O88713	Q8N1N0	38.000	71	188	589
Q08380	A6NE02	27.500	308	585	478
Q08380	Q9UEW3	44.600	112	585	520
A2AQN4	Q86V21	26.000	667	714	672
A2AQN4	Q8VCW8	23.400	575	714	615
Q8NG66	P51957	43.000	265	645	841
Q8NG66	Q9R0A5	38.800	327	645	511
Q8NG66	Q8K1R7	34.400	264	645	984
Q8NG66	Q9NYY3	31.300	258	645	685
Q8NG66	Q99759-2	31.300	258	645	657
Q8NG66	Q8CFH6	28.600	255	645	931
Q8NG66	Q7TPS0	26.900	252	645	764
Q8NG66	O00444	27.600	260	645	970
Q8NG66	Q923A8	29.800	288	645	606
Q8NG66	Q9NRH2	30.300	300	645	765
Q8NG66	Q8TDC3-2	27.500	265	645	794
Q8NG66	Q9WTQ0	28.900	249	645	707
Q8NG66	O55173	27.400	237	645	559
Q8NG66	O88664	26.800	291	645	1001
Q8NG66	Q9ESL4	28.400	257	645	802
Q8NG66	Q9UPZ9	27.900	290	645	632
Q8NG66	O94768	27.000	299	645	372
Q8NG66	Q91820	26.700	265	645	407
Q8NG66	Q9C098	26.600	274	645	648
Q8NG66	P09760	28.300	282	645	823
Q8NG66	P34908	29.900	284	645	807
Q8NG66	P21127	30.000	246	645	795
Q8NG66	Q8C015	25.300	260	645	719
Q8NG66	Q8CHG1	26.600	274	645	791
Q8NG66	O70589	27.800	276	645	926
Q8NG66	P50613	27.200	297	645	346
Q8NG66	XP_577560	26.000	261	645	739
Q8NG66	Q32MK0	27.300	289	645	819
Q8NG66	O88351	29.200	205	645	757
Q8NG66	Q63572	28.000	207	645	628
Q8NG66	Q8C050	24.800	254	645	863
Q8NG66	O43293	25.800	213	645	454
Q8NG66	P53671-3	28.500	214	645	686
Q8NG66	Q63802	23.700	311	645	646
