P58321	Q92560	23.500	242	233	729
Q9JK84	O14936	25.400	114	382	926
O00189	Q9JKC8	23.100	466	453	418
O00189	P48444	27.100	81	453	511
O00189	Q8WXE9	23.000	195	453	905
P0CG43	Q0VG99	44.100	43	387	397
Q96NB1	Q80Z25	29.100	134	174	1017
O75771	O43502	24.300	332	328	376
Q8TAF3	Q12788	23.700	248	677	808
Q8TAF3	P35606	24.700	230	677	906
Q8TAF3	O43172	22.900	235	677	522
Q8TAF3	Q13033	22.400	245	677	797
Q8TAF3	XP_001480194	22.200	279	677	614
Q8TAF3	Q9BVC4	26.600	154	677	326
Q8TAF3	Q92636-2	25.800	205	677	948
Q8TAF3	Q9UNX4	26.700	183	677	943
Q8TAF3	Q8N1V2	23.400	213	677	620
Q8TAF3	XP_001074000	22.000	222	677	988
Q8TAF3	Q5XIG8	26.000	196	677	350
Q8TAF3	Q64LD2	26.600	221	677	544
Q8TAF3	G3V9M3	23.300	283	677	921
Q8TAF3	XP_343470	22.100	253	677	502
Q8TAF3	Q04727	21.600	305	677	773
Q8TAF3	Q91WG4	22.100	276	677	831
Q8TAF3	O60508	23.500	268	677	579
Q8TAF3	Q8N9V3	21.000	480	677	476
Q8TAF3	Q8IV35	20.100	233	677	697
Q8TAF3	A2AKB9	32.500	80	677	566
Q8TAF3	Q13685	20.200	207	677	434
Q8TAF3	Q8BFQ4	25.300	162	677	313
Q8TAF3	Q9NV06	32.000	75	677	445
Q8TAF3	Q14137	40.300	52	677	746
Q8TAF3	Q99LL5	24.600	211	677	501
Q8TAF3	Q3UDP0	21.800	201	677	460
Q8TAF3	Q86Y33	21.800	321	677	519
Q8TAF3	Q96EE3-1	21.800	133	677	421
Q8TAF3	G3V6K4	29.200	106	677	946
Q8TAF3	Q8C0M0-3	24.000	158	677	993
Q8TAF3	Q3UMY5	19.800	382	677	988
Q8TAF3	Q8NI36	21.300	164	677	951
P35443	Q9NQ36	32.700	168	961	999
P35443	Q924X6	32.400	148	961	996
P98175-5	Q9ERA6	38.800	72	995	838
P98175-5	Q8N954	37.100	78	995	285
P98175-5	Q9Y4C8	31.600	79	995	960
E9Q9W7	Q9JJ40	24.500	265	1021	523
E9Q9W7	NP_001099380	30.000	103	1021	1022
Q9ERZ6	Q5T9A4	28.000	200	759	648
Q86XR2	Q9ESN0	29.500	562	697	937
Q969M7	Q921J4	32.300	139	185	223
Q9CYU6	Q8C0M0-3	34.100	79	477	993
Q9CYU6	G3V9M3	26.300	133	477	921
Q9CYU6	G3V6K4	29.000	124	477	946
Q53FP2	Q8NCS4	27.800	140	167	154
P42701	P40189	23.300	506	662	918
P85298	Q9NXN4	25.200	198	464	497
Q9UNA4	Q9UBT6	27.500	370	740	870
Q14376	Q8NBZ7	23.600	330	348	420
Q14376	E9Q007	26.700	265	348	373
Q14376	Q15738	26.500	264	348	373
Q96CW1	Q9JKC8	25.900	451	435	418
Q96CW1	Q8WXE9	25.800	309	435	905
Q9WVF9	Q9UJ71	28.800	90	217	328
Q9WVF9	Q6UXN8	24.300	152	217	241
Q9WVF9	P78380	28.700	80	217	273
Q9WVF9	Q2HXU8	27.400	124	217	276
Q96NL0	Q8IWE5	23.500	178	473	1019
Q9Y5P8	Q969Q6	24.700	279	575	453
Q9Y653	Q8IZP9	33.800	405	693	1017
Q9Y653	Q7Z7M1	27.700	346	693	963
Q9Y653	Q96K78	22.500	421	693	797
Q9Y653	Q5T601	26.500	249	693	910
Q9Y653	Q8IZF5-2	27.600	325	693	873
Q8WWH5	O60832	24.000	258	349	514
Q53R41	Q14CZ7	26.000	518	847	662
Q53R41	Q7L8L6	22.300	408	847	764
