Q9R0A5	P51957	41.400	287	511	841
Q9R0A5	Q8NG66	43.900	255	511	645
Q9R0A5	Q8K1R7	41.100	253	511	984
Q9R0A5	Q7TPS0	31.700	249	511	764
Q9R0A5	O00444	31.400	254	511	970
Q9R0A5	Q9JI10	30.200	337	511	497
Q9R0A5	D3ZQN8	32.900	249	511	661
Q9R0A5	O94804	26.400	287	511	968
Q9R0A5	Q92918	31.900	257	511	833
Q9R0A5	O43283	31.000	245	511	966
Q9R0A5	Q9UPZ9	34.500	217	511	632
Q9R0A5	Q9NYY3	29.100	247	511	685
Q9R0A5	P57058	30.200	258	511	714
Q9R0A5	Q8C015	29.400	275	511	719
Q9R0A5	O76039	31.800	226	511	960
Q9R0A5	Q99759-2	31.300	255	511	657
Q9R0A5	Q9WTQ0	29.300	249	511	707
Q9R0A5	O70589	30.400	256	511	926
Q9R0A5	Q9C098	31.200	259	511	648
Q9R0A5	Q8CHG1	30.700	260	511	791
Q9R0A5	Q8C050	27.900	258	511	863
Q9R0A5	Q61410	32.100	252	511	762
Q9R0A5	Q8TDC3-2	28.000	246	511	794
Q9R0A5	Q09013	30.900	223	511	629
Q9R0A5	D4A3D9	27.200	257	511	488
Q9R0A5	Q9NRH2	33.200	250	511	765
Q9R0A5	Q8CFH6	28.600	286	511	931
Q9R0A5	P19525	27.400	277	511	551
Q9R0A5	P21127	31.600	218	511	795
Q9R0A5	Q00536-2	30.900	207	511	570
Q9R0A5	Q8BLF2	28.100	284	511	595
Q9R0A5	Q9QUK0	31.000	203	511	568
Q9R0A5	P26817	28.300	254	511	689
Q9R0A5	Q62101	32.300	201	511	918
Q9R0A5	O43293	29.200	222	511	454
Q9R0A5	Q32MK0	31.200	195	511	819
Q9R0A5	Q13164	26.800	257	511	816
Q9R0A5	P50613	31.800	204	511	346
Q9R0A5	Q95YJ1	29.400	255	511	548
Q9R0A5	Q99558	28.900	249	511	947
Q9R0A5	Q63572	28.600	206	511	628
Q9R0A5	P0C1X8	29.700	262	511	962
Q9R0A5	O88351	28.700	209	511	757
Q9R0A5	Q9ESL4	29.000	203	511	802
Q9R0A5	Q86UE8	25.000	292	511	772
Q9R0A5	P34908	27.700	292	511	807
Q9R0A5	AAK27843	29.900	267	511	882
Q9R0A5	Q80ZW0	25.500	333	511	539
Q9R0A5	O15146	23.900	280	511	869
Q9R0A5	Q96GX5	25.800	279	511	879
Q9R0A5	P08923	27.000	270	511	888
Q9R0A5	XP_001001994	26.300	235	511	584
Q9R0A5	Q8CE90	25.900	254	511	535
Q9R0A5	Q8NE28	25.600	207	511	680
